,DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count,Month,Year,Scaled Passenger Count
238,04/18/2018 03:12:41 PM,2014-10-01,Arrival,Domestic,Charter,1715,10,2014,4.506824620139067e-05
239,01/22/2020 06:57:11 AM,2019-11-01,Departure,Domestic,Charter,653,11,2019,1.7160096075514933e-05
240,04/18/2018 03:12:41 PM,2008-08-01,Departure,Domestic,Commuter,153447,8,2008,0.004032412346859938
241,04/18/2018 03:12:41 PM,2008-08-01,Departure,International,Charter,417,8,2008,1.0958284936431435e-05
242,04/18/2018 03:12:41 PM,2012-02-01,Arrival,Domestic,Charter,584,2,2012,1.5346854683155773e-05
243,04/18/2018 03:12:41 PM,2010-07-01,Departure,International,Scheduled Carriers,761545,7,2010,0.02001253501658196
244,04/18/2018 03:12:41 PM,2009-07-01,Arrival,International,Scheduled Carriers,749620,7,2009,0.01969915960203293
245,04/18/2018 03:12:41 PM,2007-12-01,Departure,Domestic,Scheduled Carriers,1701450,12,2007,0.04471216763810855
246,04/18/2018 03:12:41 PM,2009-07-01,Arrival,Domestic,Charter,204,7,2009,5.360887594800989e-06
247,04/18/2018 03:12:41 PM,2013-10-01,Departure,International,Scheduled Carriers,764143,10,2013,0.020080807496833393
248,04/18/2018 03:12:41 PM,2017-07-01,Departure,Domestic,Charter,803,7,2017,2.1101925189339186e-05
249,04/18/2018 03:12:41 PM,2012-04-01,Arrival,Domestic,Scheduled Carriers,1752952,4,2012,0.04606558152490973
250,04/18/2018 03:12:41 PM,2014-06-01,Arrival,International,Scheduled Carriers,856290,6,2014,0.022502325679177152
251,09/28/2020 04:07:45 PM,2020-08-01,Departure,Domestic,Scheduled Carriers,740599,8,2020,0.01946209799912754
252,10/27/2020 08:53:01 AM,2020-09-01,Departure,Domestic,Scheduled Carriers,752076,9,2020,0.019763700484056613
253,04/18/2018 03:12:41 PM,2016-06-01,Departure,International,Scheduled Carriers,1069262,6,2016,0.02809898721270635
254,04/18/2018 03:12:41 PM,2010-08-01,Arrival,Domestic,Charter,646,8,2010,1.6976144050203133e-05
255,04/18/2018 03:12:41 PM,2011-11-01,Arrival,International,Charter,2,11,2011,5.255772151765676e-08
256,04/18/2018 03:12:41 PM,2008-02-01,Departure,International,Commuter,5448,2,2008,0.000143167233414097
257,04/18/2018 03:12:41 PM,2015-07-01,Arrival,International,Scheduled Carriers,1073968,7,2015,0.028222655531437397
258,04/18/2018 03:12:41 PM,2008-05-01,Departure,Domestic,Charter,348,5,2008,9.145043544072277e-06
259,04/18/2018 03:12:41 PM,2012-04-01,Departure,Domestic,Scheduled Carriers,1759693,4,2012,0.046242727325284984
260,04/29/2019 01:10:30 PM,2019-02-01,Arrival,International,Charter,3,2,2019,7.883658227648515e-08
261,04/18/2018 03:12:41 PM,2014-03-01,Arrival,Domestic,Commuter,26687,3,2014,0.000701303957070853
262,04/18/2018 03:12:41 PM,2012-05-01,Arrival,Domestic,Scheduled Carriers,1854765,5,2012,0.04874111117534832
263,04/18/2018 03:12:41 PM,2012-01-01,Departure,International,Scheduled Carriers,695091,1,2012,0.018266199603714776
264,04/18/2018 03:12:41 PM,2007-12-01,Arrival,Domestic,Commuter,174755,12,2007,0.004592362311909053
265,04/18/2018 03:12:41 PM,2016-01-01,Departure,International,Charter,324,1,2016,8.514350885860395e-06
266,04/18/2018 03:12:41 PM,2006-07-01,Arrival,International,Charter,280,7,2006,7.3580810124719465e-06
267,04/18/2018 03:12:41 PM,2013-11-01,Departure,International,Commuter,0,11,2013,0.0
268,04/18/2018 03:12:41 PM,2009-07-01,Departure,Domestic,Scheduled Carriers,2015898,7,2009,0.05297550284600062
269,04/18/2018 03:12:41 PM,2007-07-01,Arrival,International,Charter,2,7,2007,5.255772151765676e-08
270,04/18/2018 03:12:41 PM,2008-05-01,Arrival,Domestic,Scheduled Carriers,1752533,5,2008,0.04605457068225177
271,04/18/2018 03:12:41 PM,2008-05-01,Arrival,International,Charter,207,5,2008,5.439724177077474e-06
272,04/18/2018 03:12:41 PM,2017-10-01,Departure,Domestic,Commuter,73,10,2017,1.9183568353944716e-06
273,04/18/2018 03:12:41 PM,2013-03-01,Departure,Domestic,Scheduled Carriers,2067777,3,2013,0.05433882386330787
274,04/18/2018 03:12:41 PM,2008-07-01,Arrival,Domestic,Charter,799,7,2008,2.0996809746303874e-05
275,04/18/2018 03:12:41 PM,2016-01-01,Arrival,Domestic,Charter,1003,1,2016,2.6357697341104862e-05
276,04/18/2018 03:12:41 PM,2006-09-01,Departure,Domestic,Scheduled Carriers,1522862,9,2006,0.0400190784529109
277,04/18/2018 03:12:41 PM,2011-05-01,Departure,International,Charter,43,5,2011,1.1299910126296203e-06
278,04/18/2018 03:12:41 PM,2010-11-01,Departure,International,Charter,154,11,2010,4.046944556859571e-06
279,04/18/2018 03:12:41 PM,2010-07-01,Departure,Domestic,Scheduled Carriers,1991728,7,2010,0.05234034278145973
280,04/18/2018 03:12:41 PM,2011-11-01,Arrival,Domestic,Commuter,131472,11,2011,0.003454934381684685
281,04/18/2018 03:12:41 PM,2013-04-01,Arrival,International,Commuter,0,4,2013,0.0
282,08/23/2019 03:41:00 PM,2019-07-01,Departure,Domestic,Charter,56,7,2019,1.4716162024943893e-06
283,01/30/2019 07:34:09 AM,2018-12-01,Departure,Domestic,Scheduled Carriers,2567103,12,2018,0.06746054229057061
284,04/18/2018 03:12:41 PM,2012-07-01,Departure,Domestic,Commuter,76578,7,2012,0.0020123825991895596
285,04/18/2018 03:12:41 PM,2008-02-01,Departure,International,Scheduled Carriers,616318,2,2008,0.01619613490515959
286,04/18/2018 03:12:41 PM,2010-06-01,Arrival,International,Charter,1138,6,2010,2.9905343543546694e-05
287,04/18/2018 03:12:41 PM,2013-09-01,Arrival,International,Scheduled Carriers,754459,9,2013,0.0198263230092449
288,04/18/2018 03:12:41 PM,2014-05-01,Arrival,International,Charter,6,5,2014,1.576731645529703e-07
289,04/18/2018 03:12:41 PM,2013-05-01,Departure,Domestic,Commuter,19783,5,2013,0.0005198747023919018
290,04/18/2018 03:12:41 PM,2006-07-01,Departure,International,Commuter,1589,7,2006,4.1757109745778295e-05
291,04/18/2018 03:12:41 PM,2008-11-01,Departure,Domestic,Charter,764,11,2008,2.0077049619744885e-05
292,04/08/2020 09:58:08 AM,2020-02-01,Arrival,International,Scheduled Carriers,790475,2,2020,0.020772782458334863
293,04/18/2018 03:12:41 PM,2009-11-01,Arrival,Domestic,Scheduled Carriers,1567031,11,2009,0.041179789453767594
294,04/18/2018 03:12:41 PM,2009-03-01,Arrival,International,Scheduled Carriers,598236,3,2009,0.015720960544918453
295,04/18/2018 03:12:41 PM,2011-06-01,Departure,Domestic,Charter,92,6,2011,2.4176551898122107e-06
296,04/18/2018 03:12:41 PM,2017-08-01,Arrival,International,Charter,3,8,2017,7.883658227648515e-08
297,04/18/2018 03:12:41 PM,2018-03-01,Arrival,Domestic,Scheduled Carriers,2531362,3,2018,0.06652130952818931
298,06/29/2020 07:20:39 AM,2020-05-01,Arrival,Domestic,Scheduled Carriers,259172,5,2020,0.006810744900587068
299,04/18/2018 03:12:41 PM,2008-01-01,Departure,International,Scheduled Carriers,707146,1,2008,0.01858299127016245
300,04/18/2018 03:12:41 PM,2014-11-01,Departure,International,Commuter,0,11,2014,0.0
301,04/18/2018 03:12:41 PM,2013-01-01,Departure,Domestic,Commuter,24085,1,2013,0.0006329263613763815
302,04/18/2018 03:12:41 PM,2017-12-01,Arrival,Domestic,Scheduled Carriers,2487105,12,2017,0.06535828598758586
303,04/18/2018 03:12:41 PM,2016-11-01,Arrival,International,Charter,4,11,2016,1.0511544303531352e-07
304,11/26/2019 01:26:41 PM,2019-10-01,Departure,Domestic,Charter,404,10,2019,1.0616659746566665e-05
305,10/29/2018 10:20:51 AM,2017-09-01,Arrival,International,Scheduled Carriers,1036963,9,2017,0.027250206289056954
306,04/18/2018 03:12:41 PM,2006-11-01,Arrival,Domestic,Commuter,160948,11,2006,0.00422953008141191
307,03/22/2019 10:49:20 AM,2018-01-01,Arrival,International,Scheduled Carriers,1078421,1,2018,0.028339675298396462
308,04/18/2018 03:12:41 PM,2014-11-01,Departure,Domestic,Scheduled Carriers,1977318,11,2014,0.05196166439792502
309,04/18/2018 03:12:41 PM,2008-07-01,Departure,International,Commuter,5591,7,2008,0.00014692511050260948
310,08/23/2019 03:41:00 PM,2019-07-01,Arrival,Domestic,Charter,312,7,2019,8.199004556754455e-06
311,03/22/2019 10:49:20 AM,2018-01-01,Departure,International,Scheduled Carriers,1001623,1,2018,0.026321511349839958
312,04/18/2018 03:12:41 PM,2008-09-01,Departure,Domestic,Commuter,136486,9,2008,0.0035866965895294503
313,04/18/2018 03:12:41 PM,2015-12-01,Departure,Domestic,Scheduled Carriers,2304599,12,2015,0.06056223622593513
314,04/18/2018 03:12:41 PM,2012-05-01,Departure,International,Charter,103,5,2012,2.706722658159323e-06
315,04/18/2018 03:12:41 PM,2008-09-01,Arrival,International,Scheduled Carriers,630725,9,2008,0.01657473445211203
316,04/18/2018 03:12:41 PM,2012-02-01,Departure,International,Charter,374,2,2012,9.828293923801815e-06
317,04/18/2018 03:12:41 PM,2012-08-01,Arrival,Domestic,Commuter,75819,8,2012,0.001992436943873609
318,04/18/2018 03:12:41 PM,2012-01-01,Departure,Domestic,Scheduled Carriers,1676605,1,2012,0.044059269342555454
319,01/02/2020 10:43:42 AM,2019-11-01,Arrival,Domestic,Scheduled Carriers,2393019,11,2019,0.06288581309423073
320,04/18/2018 03:12:41 PM,2006-11-01,Departure,International,Commuter,1531,11,2006,4.023293582176625e-05
321,04/18/2018 03:12:41 PM,2011-05-01,Departure,Domestic,Charter,212,5,2011,5.571118480871616e-06
322,04/18/2018 03:12:41 PM,2012-03-01,Departure,Domestic,Commuter,136259,3,2012,0.003580731288137196
323,04/18/2018 03:12:41 PM,2015-11-01,Departure,Domestic,Scheduled Carriers,2222106,11,2015,0.0583944141653571
324,08/27/2020 07:15:54 AM,2020-07-01,Arrival,Domestic,Scheduled Carriers,665591,7,2020,0.01749097321132934
325,04/18/2018 03:12:41 PM,2017-12-01,Departure,Domestic,Charter,1601,12,2017,4.207245607488424e-05
326,04/18/2018 03:12:41 PM,2011-08-01,Arrival,Domestic,Charter,11,8,2011,2.8906746834711215e-07
327,04/18/2018 03:12:41 PM,2012-10-01,Departure,Domestic,Scheduled Carriers,1803655,10,2012,0.0473979986019646
328,04/18/2018 03:12:41 PM,2007-11-01,Departure,Domestic,Commuter,151870,11,2007,0.003990970583443266
329,06/29/2020 07:20:39 AM,2020-05-01,Arrival,International,Charter,65,5,2020,1.7081259493238448e-06
330,04/18/2018 03:12:41 PM,2007-02-01,Arrival,Domestic,Commuter,151408,2,2007,0.003978829749772687
331,04/18/2018 03:12:41 PM,2010-01-01,Arrival,Domestic,Commuter,43512,1,2010,0.0011434457893381405
332,04/18/2018 03:12:41 PM,2009-01-01,Arrival,International,Commuter,4066,1,2009,0.00010684984784539619
333,04/18/2018 03:12:41 PM,2016-12-01,Departure,Domestic,Scheduled Carriers,2408764,12,2016,0.06329957375687849
334,04/18/2018 03:12:41 PM,2006-04-01,Departure,Domestic,Commuter,154475,4,2006,0.004059427015720014
335,04/18/2018 03:12:41 PM,2010-03-01,Departure,International,Scheduled Carriers,633698,3,2010,0.016652861505148026
336,04/18/2018 03:12:41 PM,2012-07-01,Arrival,International,Scheduled Carriers,849387,7,2012,0.022320922703358958
337,04/18/2018 03:12:41 PM,2014-11-01,Arrival,Domestic,Commuter,0,11,2014,0.0
338,04/18/2018 03:12:41 PM,2013-04-01,Departure,International,Scheduled Carriers,675389,4,2013,0.01774845348904434
339,04/18/2018 03:12:41 PM,2009-02-01,Arrival,International,Commuter,4087,2,2009,0.0001074017039213316
340,04/18/2018 03:12:41 PM,2011-09-01,Arrival,Domestic,Scheduled Carriers,1674668,9,2011,0.0440083671892656
341,04/18/2018 03:12:41 PM,2012-01-01,Departure,Domestic,Charter,4222,1,2012,0.00011094935012377341
342,04/18/2018 03:12:41 PM,2012-02-01,Arrival,International,Charter,223,2,2012,5.860185949218729e-06
343,04/18/2018 03:12:41 PM,2009-02-01,Arrival,International,Charter,551,2,2009,1.4479652278114437e-05
344,04/18/2018 03:12:41 PM,2009-10-01,Arrival,Domestic,Scheduled Carriers,1704934,10,2009,0.044803723188992305
345,03/01/2019 11:09:59 AM,2019-01-01,Departure,Domestic,Charter,2465,1,2019,6.477739177051195e-05
346,04/18/2018 03:12:41 PM,2014-03-01,Arrival,International,Commuter,0,3,2014,0.0
347,04/18/2018 03:12:41 PM,2008-03-01,Arrival,Domestic,Commuter,154998,3,2008,0.004073170859896881
348,04/18/2018 03:12:41 PM,2007-03-01,Arrival,International,Charter,462,3,2007,1.2140833670578711e-05
349,04/18/2018 03:12:41 PM,2013-10-01,Arrival,International,Charter,359,10,2013,9.434111012419389e-06
350,04/18/2018 03:12:41 PM,2014-07-01,Departure,International,Charter,4,7,2014,1.0511544303531352e-07
351,04/29/2019 01:10:30 PM,2019-03-01,Arrival,Domestic,Scheduled Carriers,2628790,3,2019,0.06908160637420047
352,04/18/2018 03:12:41 PM,2007-04-01,Arrival,Domestic,Commuter,165183,4,2007,0.004340821056725549
353,04/18/2018 03:12:41 PM,2011-12-01,Departure,International,Scheduled Carriers,710367,12,2011,0.01866763548066664
354,04/18/2018 03:12:41 PM,2006-12-01,Arrival,International,Commuter,1206,12,2006,3.1692306075147026e-05
355,04/18/2018 03:12:41 PM,2006-08-01,Departure,International,Scheduled Carriers,773930,8,2006,0.02033799870708005
356,04/18/2018 03:12:41 PM,2008-08-01,Arrival,Domestic,Scheduled Carriers,1895660,8,2008,0.049815785186080604
357,04/18/2018 03:12:41 PM,2008-09-01,Departure,Domestic,Charter,611,9,2008,1.605638392364414e-05
358,04/18/2018 03:12:41 PM,2017-10-01,Arrival,Domestic,Commuter,71,10,2017,1.8657991138768149e-06
359,04/18/2018 03:12:41 PM,2016-11-01,Departure,Domestic,Scheduled Carriers,2362507,11,2016,0.06208399249475736
360,04/18/2018 03:12:41 PM,2009-09-01,Departure,Domestic,Charter,942,9,2009,2.4754686834816334e-05
361,04/18/2018 03:12:41 PM,2017-02-01,Arrival,International,Charter,10,2,2017,2.627886075882838e-07
362,04/18/2018 03:12:41 PM,2011-02-01,Arrival,Domestic,Charter,749,2,2011,1.9682866708362457e-05
363,04/18/2018 03:12:41 PM,2011-11-01,Departure,Domestic,Scheduled Carriers,1688540,11,2011,0.04437290754571207
364,04/18/2018 03:12:41 PM,2011-01-01,Arrival,International,Charter,165,1,2011,4.336012025206682e-06
365,04/18/2018 03:12:41 PM,2009-05-01,Departure,Domestic,Charter,516,5,2009,1.3559892151555443e-05
366,04/18/2018 03:12:41 PM,2014-04-01,Departure,Domestic,Charter,1178,4,2014,3.0956497973899834e-05
367,04/18/2018 03:12:41 PM,2008-11-01,Arrival,International,Scheduled Carriers,567420,11,2008,0.0149111511717744
368,04/18/2018 03:12:41 PM,2014-10-01,Departure,Domestic,Scheduled Carriers,2134665,10,2014,0.05609656430174438
369,04/18/2018 03:12:41 PM,2008-06-01,Arrival,International,Scheduled Carriers,723460,6,2008,0.01901170460458198
370,04/08/2020 09:58:08 AM,2020-02-01,Arrival,Domestic,Scheduled Carriers,2130094,2,2020,0.05597644362921578
371,04/18/2018 03:12:41 PM,2013-04-01,Departure,Domestic,Commuter,19299,4,2013,0.0005071557337846289
372,04/18/2018 03:12:41 PM,2007-10-01,Departure,International,Scheduled Carriers,706707,10,2007,0.018571454850289326
373,04/18/2018 03:12:41 PM,2010-10-01,Arrival,Domestic,Commuter,73670,10,2010,0.0019359636721028868
374,04/18/2018 03:12:41 PM,2011-09-01,Arrival,International,Scheduled Carriers,687346,9,2011,0.018062669827137653
375,04/18/2018 03:12:41 PM,2009-06-01,Arrival,International,Commuter,4742,6,2009,0.00012461435771836418
376,04/18/2018 03:12:41 PM,2014-02-01,Departure,International,Commuter,0,2,2014,0.0
377,04/18/2018 03:12:41 PM,2006-03-01,Arrival,Domestic,Scheduled Carriers,1671699,3,2006,0.043930345251672644
378,04/18/2018 03:12:41 PM,2013-08-01,Arrival,International,Charter,794,8,2013,2.0865415442509733e-05
379,04/18/2018 03:12:41 PM,2015-11-01,Departure,Domestic,Charter,1273,11,2015,3.3452989745988527e-05
380,07/18/2019 06:18:08 AM,2019-06-01,Arrival,Domestic,Scheduled Carriers,2791163,6,2019,0.07334858383219368
381,04/18/2018 03:12:41 PM,2013-09-01,Departure,International,Charter,544,9,2013,1.4295700252802639e-05
382,04/18/2018 03:12:41 PM,2014-05-01,Departure,Domestic,Scheduled Carriers,2184463,5,2014,0.057405199009812516
383,04/18/2018 03:12:41 PM,2014-01-01,Arrival,Domestic,Commuter,25327,1,2014,0.0006655647064388464
384,04/18/2018 03:12:41 PM,2015-03-01,Departure,Domestic,Scheduled Carriers,2285936,3,2015,0.060071793847593105
385,04/18/2018 03:12:41 PM,2008-10-01,Arrival,Domestic,Scheduled Carriers,1563658,10,2008,0.04109115085642807
386,04/18/2018 03:12:41 PM,2012-11-01,Arrival,International,Charter,235,11,2012,6.175532278324669e-06
387,04/18/2018 03:12:41 PM,2014-04-01,Arrival,Domestic,Scheduled Carriers,2102847,4,2014,0.055260423510119984
388,04/18/2018 03:12:41 PM,2013-02-01,Departure,Domestic,Commuter,20698,2,2013,0.0005439198599862298
389,10/29/2018 10:20:51 AM,2017-04-01,Arrival,International,Scheduled Carriers,1038980,4,2017,0.027303210751207507
390,04/18/2018 03:12:41 PM,2018-02-01,Departure,International,Scheduled Carriers,896081,2,2018,0.023547987827631692
391,04/18/2018 03:12:41 PM,2008-01-01,Departure,International,Commuter,4447,1,2008,0.0001168620937945098
392,04/18/2018 03:12:41 PM,2008-10-01,Arrival,International,Scheduled Carriers,607080,10,2008,0.015953370789469533
393,04/18/2018 03:12:41 PM,2012-05-01,Arrival,Domestic,Commuter,139831,5,2012,0.0036745993787677313
394,04/18/2018 03:12:41 PM,2015-12-01,Arrival,International,Scheduled Carriers,846512,12,2015,0.022245370978677327
395,04/18/2018 03:12:41 PM,2012-06-01,Arrival,Domestic,Scheduled Carriers,1937884,6,2012,0.050925383802761376
396,04/18/2018 03:12:41 PM,2015-04-01,Departure,Domestic,Commuter,56,4,2015,1.4716162024943893e-06
397,04/18/2018 03:12:41 PM,2009-02-01,Departure,International,Scheduled Carriers,516641,2,2009,0.013576736901301852
398,01/30/2019 07:34:09 AM,2018-11-01,Departure,Domestic,Charter,567,11,2018,1.4900114050255691e-05
399,04/18/2018 03:12:41 PM,2016-11-01,Arrival,Domestic,Charter,1264,11,2016,3.321647999915907e-05
400,04/18/2018 03:12:41 PM,2006-02-01,Departure,Domestic,Charter,349,2,2006,9.171322404831103e-06
401,04/18/2018 03:12:41 PM,2011-02-01,Arrival,International,Scheduled Carriers,561302,2,2011,0.014750377101651887
402,04/18/2018 03:12:41 PM,2012-02-01,Departure,International,Scheduled Carriers,587064,2,2012,0.015427373112520824
403,04/02/2019 02:27:54 PM,2018-12-01,Arrival,International,Scheduled Carriers,992422,12,2018,0.02607971955199798
404,04/18/2018 03:12:41 PM,2008-12-01,Arrival,International,Commuter,4147,12,2008,0.00010897843556686129
405,04/18/2018 03:12:41 PM,2013-11-01,Arrival,International,Commuter,0,11,2013,0.0
406,04/18/2018 03:12:41 PM,2015-08-01,Departure,Domestic,Scheduled Carriers,2533821,8,2015,0.0665859292467953
407,05/04/2020 06:39:48 AM,2020-03-01,Departure,International,Charter,465,3,2020,1.2219670252855197e-05
408,04/18/2018 03:12:41 PM,2007-11-01,Arrival,International,Charter,530,11,2007,1.3927796202179041e-05
409,04/18/2018 03:12:41 PM,2007-04-01,Arrival,International,Commuter,4467,4,2007,0.00011738767100968637
410,04/18/2018 03:12:41 PM,2012-04-01,Departure,Domestic,Commuter,131824,4,2012,0.0034641845406717924
411,04/18/2018 03:12:41 PM,2006-02-01,Arrival,International,Commuter,884,2,2006,2.3230512910804286e-05
412,04/18/2018 03:12:41 PM,2017-06-01,Arrival,Domestic,Scheduled Carriers,2673953,6,2017,0.07026843856265143
413,04/18/2018 03:12:41 PM,2010-03-01,Departure,Domestic,Commuter,50950,3,2010,0.001338907955662306
414,04/29/2019 01:10:30 PM,2019-03-01,Departure,International,Scheduled Carriers,1042004,3,2019,0.027382678026142207
415,04/18/2018 03:12:41 PM,2015-08-01,Arrival,Domestic,Commuter,787,8,2015,2.0681463417197937e-05
416,04/18/2018 03:12:41 PM,2013-03-01,Departure,International,Commuter,0,3,2013,0.0
417,04/18/2018 03:12:41 PM,2012-06-01,Departure,Domestic,Charter,181,6,2012,4.756473797347936e-06
418,10/29/2018 10:20:51 AM,2018-09-01,Departure,Domestic,Charter,446,9,2018,1.1720371898437459e-05
419,04/18/2018 03:12:41 PM,2014-05-01,Arrival,Domestic,Commuter,23784,5,2014,0.0006250164242879742
420,04/18/2018 03:12:41 PM,2007-10-01,Arrival,International,Scheduled Carriers,668451,10,2007,0.017566130753099592
421,04/18/2018 03:12:41 PM,2006-11-01,Arrival,International,Charter,431,11,2006,1.1326188987055031e-05
422,03/03/2021 10:48:12 AM,2021-01-01,Arrival,Domestic,Charter,304,1,2021,7.988773670683828e-06
423,04/18/2018 03:12:41 PM,2008-08-01,Departure,International,Commuter,5721,8,2008,0.00015034136240125716
424,07/11/2018 02:24:22 PM,2018-05-01,Arrival,Domestic,Scheduled Carriers,2675436,5,2018,0.07030741011315676
425,04/18/2018 03:12:41 PM,2010-06-01,Arrival,Domestic,Commuter,69912,6,2010,0.0018372077133712095
426,04/18/2018 03:12:41 PM,2010-06-01,Departure,Domestic,Charter,381,6,2010,1.0012245949113613e-05
